IN,year,hqcity,hqregion,founded,links,issue,weighted,unanimity,ppp,agreements,monitoring,capacity,design,implementation,financial,csterms_acc_log,csterms_eval_log,csterms_redress_log,csterms_invest_log,csterms_part_log,csterms_trans_log,info_pol,info_pres,info_def,info_time,info_app,part_govrange,part_advrange,part_conrange,eval_unit,eval_ind,eval_disc,eval_res,eval_mon,red_mech,red_ind,red_conf,red_retal,red_mon,inv_mech,inv_ind,inv_con,inv_retal,invest_mon,trans,eval,redress,invest,part,msa_comp,political,social,economic,wave,expenditures,income,contributions
UNCTAD,1970,geneva,europe,1964,WTO FAO IFAD UNEP UNDP UNIDO WHO AFDB CDB COMSEC IADB IOM ASDB WB UNHABITAT,development trade,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,unfp,,,
UNCTAD,1971,geneva,europe,1964,WTO FAO IFAD UNEP UNDP UNIDO WHO AFDB CDB COMSEC IADB IOM ASDB WB UNHABITAT,development trade,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,unfp,,,
UNCTAD,1972,geneva,europe,1964,WTO FAO IFAD UNEP UNDP UNIDO WHO AFDB CDB COMSEC IADB IOM ASDB WB UNHABITAT,development trade,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,unfp,,,
UNCTAD,1973,geneva,europe,1964,WTO FAO IFAD UNEP UNDP UNIDO WHO AFDB CDB COMSEC IADB IOM ASDB WB UNHABITAT,development trade,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,unfp,,,
UNCTAD,1974,geneva,europe,1964,WTO FAO IFAD UNEP UNDP UNIDO WHO AFDB CDB COMSEC IADB IOM ASDB WB UNHABITAT,development trade,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,unfp,,,
UNCTAD,1975,geneva,europe,1964,WTO FAO IFAD UNEP UNDP UNIDO WHO AFDB CDB COMSEC IADB IOM ASDB WB UNHABITAT,development trade,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,unfp,,,
UNCTAD,1976,geneva,europe,1964,WTO FAO IFAD UNEP UNDP UNIDO WHO AFDB CDB COMSEC IADB IOM ASDB WB UNHABITAT,development trade,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,unfp,,,
UNCTAD,1977,geneva,europe,1964,WTO FAO IFAD UNEP UNDP UNIDO WHO AFDB CDB COMSEC IADB IOM ASDB WB UNHABITAT,development trade,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,unfp,,,
UNCTAD,1978,geneva,europe,1964,WTO FAO IFAD UNEP UNDP UNIDO WHO AFDB CDB COMSEC IADB IOM ASDB WB UNHABITAT,development trade,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,unfp,,,
UNCTAD,1979,geneva,europe,1964,WTO FAO IFAD UNEP UNDP UNIDO WHO AFDB CDB COMSEC IADB IOM ASDB WB UNHABITAT,development trade,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,unfp,,,
UNCTAD,1980,geneva,europe,1964,WTO FAO IFAD UNEP UNDP UNIDO WHO AFDB CDB COMSEC IADB IOM ASDB WB UNHABITAT,development trade,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,unfp,,,
UNCTAD,1981,geneva,europe,1964,WTO FAO IFAD UNEP UNDP UNIDO WHO AFDB CDB COMSEC IADB IOM ASDB WB UNHABITAT,development trade,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,unfp,,,
UNCTAD,1982,geneva,europe,1964,WTO FAO IFAD UNEP UNDP UNIDO WHO AFDB CDB COMSEC IADB IOM ASDB WB UNHABITAT,development trade,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,unfp,,,
UNCTAD,1983,geneva,europe,1964,WTO FAO IFAD UNEP UNDP UNIDO WHO AFDB CDB COMSEC IADB IOM ASDB WB UNHABITAT,development trade,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,unfp,,,
UNCTAD,1984,geneva,europe,1964,WTO FAO IFAD UNEP UNDP UNIDO WHO AFDB CDB COMSEC IADB IOM ASDB WB UNHABITAT,development trade,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,unfp,,,
UNCTAD,1985,geneva,europe,1964,WTO FAO IFAD UNEP UNDP UNIDO WHO AFDB CDB COMSEC IADB IOM ASDB WB UNHABITAT,development trade,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,unfp,,,
UNCTAD,1986,geneva,europe,1964,WTO FAO IFAD UNEP UNDP UNIDO WHO AFDB CDB COMSEC IADB IOM ASDB WB UNHABITAT,development trade,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,unfp,,,
UNCTAD,1987,geneva,europe,1964,WTO FAO IFAD UNEP UNDP UNIDO WHO AFDB CDB COMSEC IADB IOM ASDB WB UNHABITAT,development trade,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,unfp,,,
UNCTAD,1988,geneva,europe,1964,WTO FAO IFAD UNEP UNDP UNIDO WHO AFDB CDB COMSEC IADB IOM ASDB WB UNHABITAT,development trade,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,unfp,,,
UNCTAD,1989,geneva,europe,1964,WTO FAO IFAD UNEP UNDP UNIDO WHO AFDB CDB COMSEC IADB IOM ASDB WB UNHABITAT,development trade,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,unfp,,,
UNCTAD,1990,geneva,europe,1964,WTO FAO IFAD UNEP UNDP UNIDO WHO AFDB CDB COMSEC IADB IOM ASDB WB UNHABITAT,development trade,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,unfp,,,
UNCTAD,1991,geneva,europe,1964,WTO FAO IFAD UNEP UNDP UNIDO WHO AFDB CDB COMSEC IADB IOM ASDB WB UNHABITAT,development trade,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,unfp,,,
UNCTAD,1992,geneva,europe,1964,WTO FAO IFAD UNEP UNDP UNIDO WHO AFDB CDB COMSEC IADB IOM ASDB WB UNHABITAT,development trade,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,unfp,,,
UNCTAD,1993,geneva,europe,1964,WTO FAO IFAD UNEP UNDP UNIDO WHO AFDB CDB COMSEC IADB IOM ASDB WB UNHABITAT,development trade,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,unfp,,,
UNCTAD,1994,geneva,europe,1964,WTO FAO IFAD UNEP UNDP UNIDO WHO AFDB CDB COMSEC IADB IOM ASDB WB UNHABITAT,development trade,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,4,1,6,0,0,1,unfp,,,
UNCTAD,1995,geneva,europe,1964,WTO FAO IFAD UNEP UNDP UNIDO WHO AFDB CDB COMSEC IADB IOM ASDB WB UNHABITAT,development trade,0,0,0,1,0,1,0,0,0,0.693147181,0,0,0,0,0.693147181,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,4,1,6,0,0,1,unfp,,,
UNCTAD,1996,geneva,europe,1964,WTO FAO IFAD UNEP UNDP UNIDO WHO AFDB CDB COMSEC IADB IOM ASDB WB UNHABITAT,development trade,0,0,0,1,0,1,0,0,0,0,0.693147181,0,0,0,0.693147181,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,4,1,6,0,0,1,unfp,,,
UNCTAD,1997,geneva,europe,1964,WTO FAO IFAD UNEP UNDP UNIDO WHO AFDB CDB COMSEC IADB IOM ASDB WB UNHABITAT,development trade,0,0,0,1,0,1,0,0,0,0,0,0,0,1.098612289,1.098612289,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,4,1,6,0,0,1,unfp,,,
UNCTAD,1998,geneva,europe,1964,WTO FAO IFAD UNEP UNDP UNIDO WHO AFDB CDB COMSEC IADB IOM ASDB WB UNHABITAT,development trade,0,0,0,1,0,1,0,0,0,0,0.693147181,0,0.693147181,1.386294361,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,4,1,6,0,0,1,unfp,,,
UNCTAD,1999,geneva,europe,1964,WTO FAO IFAD UNEP UNDP UNIDO WHO AFDB CDB COMSEC IADB IOM ASDB WB UNHABITAT,development trade,0,0,0,1,0,1,0,0,0,0,0,0,0,0.693147181,1.098612289,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,4,1,6,0,0,1,unfp,,,
UNCTAD,2000,geneva,europe,1964,WTO FAO IFAD UNEP UNDP UNIDO WHO AFDB CDB COMSEC IADB IOM ASDB WB UNHABITAT,development trade,0,0,0,1,0,1,0,0,0,1.609437912,0,1.098612289,1.386294361,3.17805383,2.302585093,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,4,1,6,0,0,1,unfp,62.902,66.0385,57.264
UNCTAD,2001,geneva,europe,1964,WTO FAO IFAD UNEP UNDP UNIDO WHO AFDB CDB COMSEC IADB IOM ASDB WB UNHABITAT,development trade,0,0,0,1,0,1,0,0,0,0,0,0,0,1.386294361,1.098612289,0,0,0,0,0,1,0.5,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,4,1.5,6.5,0,0,1,unfp,62.902,66.0385,57.264
UNCTAD,2002,geneva,europe,1964,WTO FAO IFAD UNEP UNDP UNIDO WHO AFDB CDB COMSEC IADB IOM ASDB WB UNHABITAT,development trade,0,0,0,1,0,1,0,0,0,0,0,0,0,1.098612289,0,0,0,0,0,0,1,0.5,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,4,1.5,6.5,0,0,1,unfp,71.6405,77.265,68.212
UNCTAD,2003,geneva,europe,1964,WTO FAO IFAD UNEP UNDP UNIDO WHO AFDB CDB COMSEC IADB IOM ASDB WB UNHABITAT,development trade,0,0,0,1,0,1,0,0,0,1.098612289,0,0,0,1.098612289,0.693147181,0,0,0,0,0,1,0.5,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,4,1.5,6.5,0,0,1,unfp,71.6405,77.265,68.212
UNCTAD,2004,geneva,europe,1964,WTO FAO IFAD UNEP UNDP UNIDO WHO AFDB CDB COMSEC IADB IOM ASDB WB UNHABITAT,development trade,0,0,0,1,0,1,0,0,0,0.693147181,0.693147181,0,1.098612289,1.791759469,0,0,0,0,0,0,1,0.5,0.75,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,4,2.25,7.25,0,0,1,unfp,85.5145,91.551,81.7145
UNCTAD,2005,geneva,europe,1964,WTO FAO IFAD UNEP UNDP UNIDO WHO AFDB CDB COMSEC IADB IOM ASDB WB UNHABITAT,development trade,0,0,0,1,0,1,0,0,0,0,0,0,0,1.386294361,1.098612289,0,0,0,0,0,1,0.5,0.75,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,4,2.25,7.25,0,0,1,unfp,86.5,91.307,91.307
UNCTAD,2006,geneva,europe,1964,WTO FAO IFAD UNEP UNDP UNIDO WHO AFDB CDB COMSEC IADB IOM ASDB WB UNHABITAT,development trade,0,0,0,1,0,1,0,0,0,0,0,0.693147181,1.791759469,1.609437912,2.302585093,0,0,0,0,0,1,0.5,0.75,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,4,2.25,7.25,0,0,1,unfp,91,85,85
UNCTAD,2007,geneva,europe,1964,WTO FAO IFAD UNEP UNDP UNIDO WHO AFDB CDB COMSEC IADB IOM ASDB WB UNHABITAT,development trade,0,0,0,1,0,1,0,0,0,1.386294361,0,0,2.079441542,1.609437912,0.693147181,0,0,0,0,0,1,0.5,0.75,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,4,2.25,7.25,0,0,1,unfp,90,96,96
UNCTAD,2008,geneva,europe,1964,WTO FAO IFAD UNEP UNDP UNIDO WHO AFDB CDB COMSEC IADB IOM ASDB WB UNHABITAT,development trade,0,0,0,1,0,1,0,0,0,2.48490665,0,0,2.302585093,1.098612289,1.098612289,0,0,0,0,0,1,0.5,0.75,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,3,0,4,2.25,9.25,0,0,1,unfp,97,94,94
UNCTAD,2009,geneva,europe,1964,WTO FAO IFAD UNEP UNDP UNIDO WHO AFDB CDB COMSEC IADB IOM ASDB WB UNHABITAT,development trade,0,0,0,1,0,1,0,0,0,0.693147181,0,0,0,1.098612289,0.693147181,0,0,0,0,0,1,0.5,0.75,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,3,0,4,2.25,9.25,0,0,1,unfp,103.8,95,95
UNCTAD,2010,geneva,europe,1964,WTO FAO IFAD UNEP UNDP UNIDO WHO AFDB CDB COMSEC IADB IOM ASDB WB UNHABITAT,development trade,0,0,0,1,0,1,0,0,0,1.609437912,1.098612289,0,0,1.609437912,1.386294361,0,0,0,0,0,1,0.5,0.75,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,3,0,4,2.25,9.25,0,0,1,unfp,107.2,107,107
UNCTAD,2011,geneva,europe,1964,WTO FAO IFAD UNEP UNDP UNIDO WHO AFDB CDB COMSEC IADB IOM ASDB WB UNHABITAT,development trade,0,0,0,1,0,1,0,0,0,0.693147181,0,0,0.693147181,1.609437912,0.693147181,0,0,0,0,0,1,0.5,0.75,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,4,0,4,2.25,10.25,0,0,1,unfp,107,112,112
UNCTAD,2012,geneva,europe,1964,WTO FAO IFAD UNEP UNDP UNIDO WHO AFDB CDB COMSEC IADB IOM ASDB WB UNHABITAT,development trade,0,0,0,1,0,1,0,0,0,0.693147181,0,0,1.098612289,1.791759469,1.098612289,0,0,0,0,0,1,0.5,0.75,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,4,0,4,2.25,10.25,0,0,1,unfp,106,103,103
UNCTAD,2013,geneva,europe,1964,WTO FAO IFAD UNEP UNDP UNIDO WHO AFDB CDB COMSEC IADB IOM ASDB WB UNHABITAT,development trade,0,0,0,1,0,1,0,0,0,0,0,0,1.098612289,0,1.098612289,0,0,0,0,0,1,0.5,0.75,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,4,0,4,2.25,10.25,0,0,1,unfp,110.4,101,101
UNCTAD,2014,geneva,europe,1964,WTO FAO IFAD UNEP UNDP UNIDO WHO AFDB CDB COMSEC IADB IOM ASDB WB UNHABITAT,development trade,0,0,0,1,0,1,0,0,0,1.386294361,0.693147181,0.693147181,0.693147181,1.609437912,1.098612289,0,0,0,0,0,1,0.5,0.75,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,4,0,4,2.25,10.25,0,0,1,unfp,112.8,113.4,113.4
UNCTAD,2015,geneva,europe,1964,WTO FAO IFAD UNEP UNDP UNIDO WHO AFDB CDB COMSEC IADB IOM ASDB WB UNHABITAT,development trade,0,0,0,1,0,1,0,0,0,1.386294361,1.098612289,1.386294361,0.693147181,1.791759469,2.197224577,0,0,0,0,0,1,0.5,0.75,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,4,0,4,2.25,10.25,0,0,1,unfp,113.5,108.7,108.7
UNCTAD,2016,geneva,europe,1964,WTO FAO IFAD UNEP UNDP UNIDO WHO AFDB CDB COMSEC IADB IOM ASDB WB UNHABITAT,development trade,0,0,0,1,0,1,0,0,0,0.693147181,1.609437912,0,0,1.386294361,1.609437912,0,0,0,0,0,1,0.5,0.75,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,4,0,4,2.25,10.25,0,0,1,unfp,107,108.082,108.082
UNCTAD,2017,geneva,europe,1964,WTO FAO IFAD UNEP UNDP UNIDO WHO AFDB CDB COMSEC IADB IOM ASDB WB UNHABITAT,development trade,0,0,0,1,0,1,0,0,0,0,0,0,0,1.098612289,0,0,0,0,0,0,1,0.5,0.75,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,4,0,4,2.25,10.25,0,0,1,unfp,111,106.122564,106.122564
UNCTAD,2018,geneva,europe,1964,WTO FAO IFAD UNEP UNDP UNIDO WHO AFDB CDB COMSEC IADB IOM ASDB WB UNHABITAT,development trade,0,0,0,1,0,1,0,0,0,1.386294361,1.098612289,0,0,1.098612289,2.564949357,0,0,0,0,0,1,0.5,0.75,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,4,0,4,2.25,10.25,0,0,1,unfp,109,102.584255,102.584255
UNDP,1965,new york,americas,1965,WTO AFDB ASDB CDB FAO ILO IADB WB IFC IFAD IMF ITC UNEP UNCTAD UNESCO UNHCR UNICEF UNHABITAT UNFPA WHO WFP ICRC IFRC,development,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,unfp,,,
UNDP,1966,new york,americas,1965,WTO AFDB ASDB CDB FAO ILO IADB WB IFC IFAD IMF ITC UNEP UNCTAD UNESCO UNHCR UNICEF UNHABITAT UNFPA WHO WFP ICRC IFRC,development,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,unfp,,,
UNDP,1967,new york,americas,1965,WTO AFDB ASDB CDB FAO ILO IADB WB IFC IFAD IMF ITC UNEP UNCTAD UNESCO UNHCR UNICEF UNHABITAT UNFPA WHO WFP ICRC IFRC,development,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,unfp,,,
UNDP,1968,new york,americas,1965,WTO AFDB ASDB CDB FAO ILO IADB WB IFC IFAD IMF ITC UNEP UNCTAD UNESCO UNHCR UNICEF UNHABITAT UNFPA WHO WFP ICRC IFRC,development,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,unfp,,,
UNDP,1969,new york,americas,1965,WTO AFDB ASDB CDB FAO ILO IADB WB IFC IFAD IMF ITC UNEP UNCTAD UNESCO UNHCR UNICEF UNHABITAT UNFPA WHO WFP ICRC IFRC,development,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,unfp,,,
UNDP,1970,new york,americas,1965,WTO AFDB ASDB CDB FAO ILO IADB WB IFC IFAD IMF ITC UNEP UNCTAD UNESCO UNHCR UNICEF UNHABITAT UNFPA WHO WFP ICRC IFRC,development,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,unfp,,,
UNDP,1971,new york,americas,1965,WTO AFDB ASDB CDB FAO ILO IADB WB IFC IFAD IMF ITC UNEP UNCTAD UNESCO UNHCR UNICEF UNHABITAT UNFPA WHO WFP ICRC IFRC,development,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,unfp,,,
UNDP,1972,new york,americas,1965,WTO AFDB ASDB CDB FAO ILO IADB WB IFC IFAD IMF ITC UNEP UNCTAD UNESCO UNHCR UNICEF UNHABITAT UNFPA WHO WFP ICRC IFRC,development,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,unfp,,,
UNDP,1973,new york,americas,1965,WTO AFDB ASDB CDB FAO ILO IADB WB IFC IFAD IMF ITC UNEP UNCTAD UNESCO UNHCR UNICEF UNHABITAT UNFPA WHO WFP ICRC IFRC,development,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,unfp,,,
UNDP,1974,new york,americas,1965,WTO AFDB ASDB CDB FAO ILO IADB WB IFC IFAD IMF ITC UNEP UNCTAD UNESCO UNHCR UNICEF UNHABITAT UNFPA WHO WFP ICRC IFRC,development,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,unfp,,,
UNDP,1975,new york,americas,1965,WTO AFDB ASDB CDB FAO ILO IADB WB IFC IFAD IMF ITC UNEP UNCTAD UNESCO UNHCR UNICEF UNHABITAT UNFPA WHO WFP ICRC IFRC,development,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,unfp,,,
UNDP,1976,new york,americas,1965,WTO AFDB ASDB CDB FAO ILO IADB WB IFC IFAD IMF ITC UNEP UNCTAD UNESCO UNHCR UNICEF UNHABITAT UNFPA WHO WFP ICRC IFRC,development,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,unfp,,,
UNDP,1977,new york,americas,1965,WTO AFDB ASDB CDB FAO ILO IADB WB IFC IFAD IMF ITC UNEP UNCTAD UNESCO UNHCR UNICEF UNHABITAT UNFPA WHO WFP ICRC IFRC,development,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,unfp,,,
UNDP,1978,new york,americas,1965,WTO AFDB ASDB CDB FAO ILO IADB WB IFC IFAD IMF ITC UNEP UNCTAD UNESCO UNHCR UNICEF UNHABITAT UNFPA WHO WFP ICRC IFRC,development,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,unfp,,,
UNDP,1979,new york,americas,1965,WTO AFDB ASDB CDB FAO ILO IADB WB IFC IFAD IMF ITC UNEP UNCTAD UNESCO UNHCR UNICEF UNHABITAT UNFPA WHO WFP ICRC IFRC,development,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,unfp,,,
UNDP,1980,new york,americas,1965,WTO AFDB ASDB CDB FAO ILO IADB WB IFC IFAD IMF ITC UNEP UNCTAD UNESCO UNHCR UNICEF UNHABITAT UNFPA WHO WFP ICRC IFRC,development,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,unfp,,,
UNDP,1981,new york,americas,1965,WTO AFDB ASDB CDB FAO ILO IADB WB IFC IFAD IMF ITC UNEP UNCTAD UNESCO UNHCR UNICEF UNHABITAT UNFPA WHO WFP ICRC IFRC,development,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,unfp,,,
UNDP,1982,new york,americas,1965,WTO AFDB ASDB CDB FAO ILO IADB WB IFC IFAD IMF ITC UNEP UNCTAD UNESCO UNHCR UNICEF UNHABITAT UNFPA WHO WFP ICRC IFRC,development,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,unfp,,,
UNDP,1983,new york,americas,1965,WTO AFDB ASDB CDB FAO ILO IADB WB IFC IFAD IMF ITC UNEP UNCTAD UNESCO UNHCR UNICEF UNHABITAT UNFPA WHO WFP ICRC IFRC,development,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,4,0,0,1,unfp,,,
